Geneid	SRR14612090_fibroblast_male
ENSSSCG00000001867	0
ENSSSCG00000001868	1919
ENSSSCG00000001869	3727
ENSSSCG00000001870	194
ENSSSCG00000001871	369
ENSSSCG00000001872	33
ENSSSCG00000001873	1693
ENSSSCG00000001874	73
ENSSSCG00000001875	295
ENSSSCG00000001876	162
ENSSSCG00000001877	164
ENSSSCG00000001878	1140
ENSSSCG00000001879	0
ENSSSCG00000018630	0
ENSSSCG00000001880	986
ENSSSCG00000001881	299
ENSSSCG00000001882	9
ENSSSCG00000018742	0
ENSSSCG00000001883	0
ENSSSCG00000001884	130
ENSSSCG00000020055	0
ENSSSCG00000001885	144
ENSSSCG00000018643	0
ENSSSCG00000018526	0
ENSSSCG00000001886	16
ENSSSCG00000001887	39
ENSSSCG00000001888	0
ENSSSCG00000001889	250
ENSSSCG00000001890	15
ENSSSCG00000001891	149
ENSSSCG00000001892	427
ENSSSCG00000001893	22
ENSSSCG00000001894	236
ENSSSCG00000001895	0
ENSSSCG00000001896	26
ENSSSCG00000001897	150
ENSSSCG00000001898	92
ENSSSCG00000001899	0
ENSSSCG00000001900	670
ENSSSCG00000001901	21
ENSSSCG00000001902	519
ENSSSCG00000001903	592
ENSSSCG00000001904	299
ENSSSCG00000001905	32
ENSSSCG00000001906	529
ENSSSCG00000001907	175
ENSSSCG00000001908	0
ENSSSCG00000001909	5
ENSSSCG00000001910	2052
ENSSSCG00000001911	785
ENSSSCG00000001912	220
ENSSSCG00000001913	38
ENSSSCG00000001914	760
ENSSSCG00000001915	0
ENSSSCG00000001916	1
ENSSSCG00000001917	1158
ENSSSCG00000001918	2183
ENSSSCG00000001919	202
ENSSSCG00000001920	50
ENSSSCG00000001921	947
ENSSSCG00000001922	889
ENSSSCG00000001923	2
ENSSSCG00000001924	93
ENSSSCG00000001925	493
ENSSSCG00000001926	4
ENSSSCG00000001927	1484
ENSSSCG00000001928	0
ENSSSCG00000001929	235
ENSSSCG00000001930	34327
ENSSSCG00000001931	23
ENSSSCG00000001932	1031
ENSSSCG00000001934	2734
ENSSSCG00000020470	0
ENSSSCG00000001935	736
ENSSSCG00000001936	749
ENSSSCG00000001937	651
ENSSSCG00000001938	8
ENSSSCG00000001939	0
ENSSSCG00000001940	0
ENSSSCG00000001941	58
ENSSSCG00000001942	8
ENSSSCG00000001943	0
ENSSSCG00000001944	0
ENSSSCG00000001945	0
ENSSSCG00000001946	368
ENSSSCG00000001947	59
ENSSSCG00000001948	73
ENSSSCG00000001949	0
ENSSSCG00000001950	32
ENSSSCG00000001951	1056
ENSSSCG00000001952	3082
ENSSSCG00000001953	94
ENSSSCG00000001954	287
ENSSSCG00000001955	1050
ENSSSCG00000001956	54
ENSSSCG00000019709	1
ENSSSCG00000001957	391
ENSSSCG00000001958	1108
ENSSSCG00000001959	3543
ENSSSCG00000001960	177
ENSSSCG00000018406	0
ENSSSCG00000018839	0
ENSSSCG00000018313	0
ENSSSCG00000019180	0
ENSSSCG00000019293	0
ENSSSCG00000001961	444
ENSSSCG00000001962	358
ENSSSCG00000001963	328
ENSSSCG00000001964	0
ENSSSCG00000001965	145
ENSSSCG00000019209	0
ENSSSCG00000019676	0
ENSSSCG00000018133	0
ENSSSCG00000001966	2789
ENSSSCG00000001967	344
ENSSSCG00000001968	20
ENSSSCG00000001969	183
ENSSSCG00000018110	0
ENSSSCG00000001970	1101
ENSSSCG00000001971	4187
ENSSSCG00000001972	10
ENSSSCG00000020109	0
ENSSSCG00000001973	553
ENSSSCG00000001974	194
ENSSSCG00000001975	183
ENSSSCG00000019263	0
ENSSSCG00000020004	0
ENSSSCG00000020450	0
ENSSSCG00000020636	0
ENSSSCG00000001976	117
ENSSSCG00000018509	0
ENSSSCG00000001977	20
ENSSSCG00000001978	0
ENSSSCG00000001979	0
ENSSSCG00000018786	0
ENSSSCG00000001980	0
ENSSSCG00000001981	0
ENSSSCG00000001982	0
ENSSSCG00000001983	37
ENSSSCG00000001984	446
ENSSSCG00000001985	5
ENSSSCG00000001986	367
ENSSSCG00000001987	131
ENSSSCG00000001988	29
ENSSSCG00000001989	0
ENSSSCG00000001990	187
ENSSSCG00000001991	167
ENSSSCG00000001992	75
ENSSSCG00000001993	2
ENSSSCG00000001994	285
ENSSSCG00000001995	453
ENSSSCG00000001996	285
ENSSSCG00000001997	34
ENSSSCG00000001998	86
ENSSSCG00000001999	1449
ENSSSCG00000002000	279
ENSSSCG00000002001	35
ENSSSCG00000002002	304
ENSSSCG00000002003	236
ENSSSCG00000002004	257
ENSSSCG00000002005	53
ENSSSCG00000002006	678
ENSSSCG00000002007	3
ENSSSCG00000002008	307
ENSSSCG00000002009	1586
ENSSSCG00000002010	0
ENSSSCG00000002011	0
ENSSSCG00000002012	9
ENSSSCG00000002013	445
ENSSSCG00000002014	17
ENSSSCG00000002015	178
ENSSSCG00000002016	148
ENSSSCG00000002017	5
ENSSSCG00000002018	5
ENSSSCG00000002019	0
ENSSSCG00000002020	127
ENSSSCG00000002021	12
ENSSSCG00000002022	106
ENSSSCG00000002023	605
ENSSSCG00000002024	0
ENSSSCG00000002025	312
ENSSSCG00000002026	164
ENSSSCG00000002027	0
ENSSSCG00000002028	0
ENSSSCG00000019541	0
ENSSSCG00000002029	0
ENSSSCG00000019225	0
ENSSSCG00000018585	0
ENSSSCG00000002030	0
ENSSSCG00000002031	79
ENSSSCG00000002032	24
ENSSSCG00000019336	0
ENSSSCG00000002033	0
ENSSSCG00000002034	1344
ENSSSCG00000002035	196
ENSSSCG00000002036	1026
ENSSSCG00000002037	28
ENSSSCG00000002038	0
ENSSSCG00000002039	17002
ENSSSCG00000002040	121
ENSSSCG00000002041	221
ENSSSCG00000002042	1514
ENSSSCG00000002043	0
ENSSSCG00000002044	0
ENSSSCG00000002045	6989
ENSSSCG00000002046	0
ENSSSCG00000002047	0
ENSSSCG00000002048	0
ENSSSCG00000002049	0
ENSSSCG00000002050	831
ENSSSCG00000002051	572
ENSSSCG00000002052	0
ENSSSCG00000002053	0
ENSSSCG00000002054	0
ENSSSCG00000002055	0
ENSSSCG00000002056	0
ENSSSCG00000002057	0
ENSSSCG00000002058	0
ENSSSCG00000002059	0
ENSSSCG00000002060	0
ENSSSCG00000002061	0
ENSSSCG00000002062	0
ENSSSCG00000002063	0
ENSSSCG00000002064	0
ENSSSCG00000002065	0
ENSSSCG00000002066	0
ENSSSCG00000002067	0
ENSSSCG00000002068	0
ENSSSCG00000002069	0
ENSSSCG00000002070	0
ENSSSCG00000002071	0
ENSSSCG00000002072	0
ENSSSCG00000002073	0
ENSSSCG00000002074	0
ENSSSCG00000002075	0
ENSSSCG00000002076	0
ENSSSCG00000002077	0
ENSSSCG00000002078	0
ENSSSCG00000002079	0
ENSSSCG00000002080	0
ENSSSCG00000002081	0
ENSSSCG00000002082	0
ENSSSCG00000002083	0
ENSSSCG00000002084	0
ENSSSCG00000002085	0
ENSSSCG00000002086	0
ENSSSCG00000002087	0
ENSSSCG00000002088	0
ENSSSCG00000002089	0
ENSSSCG00000002090	0
ENSSSCG00000002091	0
ENSSSCG00000002092	0
ENSSSCG00000002093	0
ENSSSCG00000002094	0
ENSSSCG00000002095	0
ENSSSCG00000002096	0
ENSSSCG00000002097	0
ENSSSCG00000002098	0
ENSSSCG00000002099	0
ENSSSCG00000002100	0
ENSSSCG00000002101	0
ENSSSCG00000002102	0
ENSSSCG00000002103	0
ENSSSCG00000002104	0
ENSSSCG00000002105	0
ENSSSCG00000002106	0
ENSSSCG00000002107	0
ENSSSCG00000002108	0
ENSSSCG00000002109	0
ENSSSCG00000002110	0
ENSSSCG00000002111	106
ENSSSCG00000002112	228
ENSSSCG00000002113	418
ENSSSCG00000002114	112
ENSSSCG00000002115	0
ENSSSCG00000002116	217
ENSSSCG00000019877	0
ENSSSCG00000002117	541
ENSSSCG00000018824	0
ENSSSCG00000019581	0
ENSSSCG00000002118	861
ENSSSCG00000002119	2
ENSSSCG00000002120	0
ENSSSCG00000002121	0
ENSSSCG00000002122	0
ENSSSCG00000002123	107
ENSSSCG00000002124	230
ENSSSCG00000002125	398
ENSSSCG00000002126	119
ENSSSCG00000002127	601
ENSSSCG00000019563	0
ENSSSCG00000018404	0
ENSSSCG00000002128	867
ENSSSCG00000002129	5
ENSSSCG00000002130	0
ENSSSCG00000002131	0
ENSSSCG00000002132	0
ENSSSCG00000002133	0
ENSSSCG00000002134	4
ENSSSCG00000002135	268
ENSSSCG00000002136	246
ENSSSCG00000002137	1602
ENSSSCG00000002138	70
ENSSSCG00000002139	0
ENSSSCG00000002140	0
ENSSSCG00000002141	202
ENSSSCG00000002142	349
ENSSSCG00000002143	76
ENSSSCG00000020439	1
ENSSSCG00000019212	0
ENSSSCG00000002144	1
ENSSSCG00000002145	89
ENSSSCG00000002146	0
ENSSSCG00000002147	0
ENSSSCG00000002148	0
ENSSSCG00000002149	0
ENSSSCG00000002150	0
ENSSSCG00000002151	0
ENSSSCG00000002152	43
ENSSSCG00000002153	0
ENSSSCG00000018327	0
ENSSSCG00000002154	0
ENSSSCG00000002155	0
ENSSSCG00000002156	0
ENSSSCG00000002157	0
ENSSSCG00000002158	0
ENSSSCG00000002159	0
ENSSSCG00000002160	0
ENSSSCG00000002161	0
ENSSSCG00000002162	0
ENSSSCG00000002163	0
ENSSSCG00000002164	0
ENSSSCG00000002165	0
ENSSSCG00000002166	0
ENSSSCG00000002167	0
ENSSSCG00000002168	0
ENSSSCG00000002169	0
ENSSSCG00000002170	0
ENSSSCG00000002171	0
ENSSSCG00000002172	0
ENSSSCG00000002173	0
ENSSSCG00000002174	0
ENSSSCG00000002175	0
ENSSSCG00000002176	0
ENSSSCG00000002177	0
ENSSSCG00000002178	0
ENSSSCG00000002179	0
ENSSSCG00000002180	0
ENSSSCG00000002181	0
ENSSSCG00000002182	0
ENSSSCG00000002183	0
ENSSSCG00000002184	0
ENSSSCG00000002185	0
ENSSSCG00000002186	0
ENSSSCG00000002187	0
ENSSSCG00000002188	0
ENSSSCG00000002189	0
ENSSSCG00000002190	0
ENSSSCG00000002191	0
ENSSSCG00000002192	0
ENSSSCG00000002193	0
ENSSSCG00000002194	0
ENSSSCG00000002195	0
ENSSSCG00000002196	0
ENSSSCG00000002197	0
ENSSSCG00000002198	0
ENSSSCG00000002199	0
ENSSSCG00000002200	0
ENSSSCG00000002201	0
ENSSSCG00000002202	0
ENSSSCG00000002203	0
ENSSSCG00000002204	0
ENSSSCG00000002205	0
ENSSSCG00000002206	0
ENSSSCG00000002207	0
ENSSSCG00000002208	0
ENSSSCG00000002209	0
ENSSSCG00000002210	0
ENSSSCG00000002211	0
ENSSSCG00000002212	0
ENSSSCG00000002213	0
ENSSSCG00000002214	0
ENSSSCG00000002215	0
ENSSSCG00000002216	0
ENSSSCG00000002217	0
ENSSSCG00000002218	0
ENSSSCG00000002219	0
ENSSSCG00000002220	0
ENSSSCG00000002221	0
ENSSSCG00000002222	0
ENSSSCG00000002223	0
ENSSSCG00000002224	0
ENSSSCG00000002225	0
ENSSSCG00000002226	0
ENSSSCG00000002227	0
ENSSSCG00000002228	0
ENSSSCG00000002229	0
ENSSSCG00000002230	0
ENSSSCG00000002231	0
ENSSSCG00000002232	0
ENSSSCG00000002233	0
ENSSSCG00000002234	0
ENSSSCG00000019433	0
ENSSSCG00000002235	170
ENSSSCG00000002236	0
ENSSSCG00000002237	0
ENSSSCG00000002238	263
ENSSSCG00000002239	253
ENSSSCG00000002240	0
ENSSSCG00000002241	0
ENSSSCG00000002242	203
ENSSSCG00000002243	202
ENSSSCG00000002244	284
ENSSSCG00000002245	439
ENSSSCG00000002246	2
ENSSSCG00000002247	9
ENSSSCG00000002248	6
ENSSSCG00000002249	24
ENSSSCG00000002250	0
ENSSSCG00000002251	0
ENSSSCG00000002252	217
ENSSSCG00000018954	0
ENSSSCG00000002253	0
ENSSSCG00000002254	563
ENSSSCG00000002255	1
ENSSSCG00000020581	0
ENSSSCG00000002256	0
ENSSSCG00000002257	14
ENSSSCG00000019423	0
ENSSSCG00000002258	33
ENSSSCG00000002259	2132
ENSSSCG00000002260	69
ENSSSCG00000002261	1676
ENSSSCG00000002262	0
ENSSSCG00000002263	225
ENSSSCG00000002264	3
ENSSSCG00000002265	28
ENSSSCG00000002266	858
ENSSSCG00000002267	264
ENSSSCG00000002268	40
ENSSSCG00000002269	562
ENSSSCG00000020336	0
ENSSSCG00000002270	0
ENSSSCG00000002271	52
ENSSSCG00000002272	410
ENSSSCG00000002273	422
ENSSSCG00000018708	0
ENSSSCG00000002274	691
ENSSSCG00000002275	112
ENSSSCG00000002276	519
ENSSSCG00000002277	0
ENSSSCG00000002278	335
ENSSSCG00000002279	0
ENSSSCG00000002280	3
ENSSSCG00000002281	135
ENSSSCG00000002282	408
ENSSSCG00000002283	746
ENSSSCG00000019353	0
ENSSSCG00000018472	0
ENSSSCG00000002284	0
ENSSSCG00000002285	249
ENSSSCG00000002286	0
ENSSSCG00000002287	287
ENSSSCG00000002288	389
ENSSSCG00000002289	1054
ENSSSCG00000002290	47
ENSSSCG00000002291	0
ENSSSCG00000002292	0
ENSSSCG00000002293	79
ENSSSCG00000002294	311
ENSSSCG00000002295	305
ENSSSCG00000002296	390
ENSSSCG00000002297	0
ENSSSCG00000002298	590
ENSSSCG00000002299	16
ENSSSCG00000018485	0
ENSSSCG00000002300	18573
ENSSSCG00000002301	0
ENSSSCG00000002302	3355
ENSSSCG00000002303	287
ENSSSCG00000002304	15
ENSSSCG00000002305	89
ENSSSCG00000002306	12
ENSSSCG00000002307	662
ENSSSCG00000002308	303
ENSSSCG00000002309	5
ENSSSCG00000002310	0
ENSSSCG00000002311	131
ENSSSCG00000002312	1074
ENSSSCG00000002313	1
ENSSSCG00000002314	901
ENSSSCG00000002315	41
ENSSSCG00000002316	37
ENSSSCG00000002317	1
ENSSSCG00000002318	37
ENSSSCG00000002319	0
ENSSSCG00000002320	0
ENSSSCG00000002321	0
ENSSSCG00000002322	0
ENSSSCG00000002323	0
ENSSSCG00000002324	0
ENSSSCG00000002325	0
ENSSSCG00000002326	0
ENSSSCG00000002327	168
ENSSSCG00000002328	105
ENSSSCG00000002329	13
ENSSSCG00000002330	3037
ENSSSCG00000002331	0
ENSSSCG00000018850	0
ENSSSCG00000002332	1050
ENSSSCG00000002333	0
ENSSSCG00000002334	30
ENSSSCG00000002335	19
ENSSSCG00000002336	525
ENSSSCG00000002337	361
ENSSSCG00000019086	0
ENSSSCG00000002338	31
ENSSSCG00000002339	482
ENSSSCG00000002340	1252
ENSSSCG00000002341	47
ENSSSCG00000002342	423
ENSSSCG00000002343	0
ENSSSCG00000002344	222
ENSSSCG00000002345	125
ENSSSCG00000002346	55
ENSSSCG00000002347	9
ENSSSCG00000002348	183
ENSSSCG00000002349	128
ENSSSCG00000002350	318
ENSSSCG00000020600	0
ENSSSCG00000002351	153
ENSSSCG00000002352	333
ENSSSCG00000002353	22
ENSSSCG00000002354	149
ENSSSCG00000002355	27
ENSSSCG00000002356	1
ENSSSCG00000002357	85
ENSSSCG00000002358	64
ENSSSCG00000002359	109
ENSSSCG00000002360	0
ENSSSCG00000002361	0
ENSSSCG00000002362	134
ENSSSCG00000002363	0
ENSSSCG00000002364	0
ENSSSCG00000002365	0
ENSSSCG00000002366	2565
ENSSSCG00000002367	57
ENSSSCG00000002368	22845
ENSSSCG00000002369	6
ENSSSCG00000002370	95
ENSSSCG00000002371	106
ENSSSCG00000002372	1155
ENSSSCG00000002373	2
ENSSSCG00000002374	1524
ENSSSCG00000002375	18
ENSSSCG00000002376	103
ENSSSCG00000002377	387
ENSSSCG00000002378	218
ENSSSCG00000002379	124
ENSSSCG00000002380	0
ENSSSCG00000002381	907
ENSSSCG00000002382	2814
ENSSSCG00000002383	145
ENSSSCG00000002384	294
ENSSSCG00000018528	0
ENSSSCG00000019598	0
ENSSSCG00000002385	1470
ENSSSCG00000002386	120
ENSSSCG00000002387	152
ENSSSCG00000002388	0
ENSSSCG00000018299	0
ENSSSCG00000002389	73
ENSSSCG00000002390	51
ENSSSCG00000002391	0
ENSSSCG00000002392	1720
ENSSSCG00000002393	227
ENSSSCG00000018601	0
ENSSSCG00000002394	0
ENSSSCG00000002395	14
ENSSSCG00000002396	91
ENSSSCG00000002397	33
ENSSSCG00000002398	5
ENSSSCG00000002399	0
ENSSSCG00000002400	11
ENSSSCG00000002401	74
ENSSSCG00000018103	0
ENSSSCG00000002402	13
ENSSSCG00000002403	27
ENSSSCG00000002404	333
ENSSSCG00000002405	0
ENSSSCG00000002406	918
ENSSSCG00000002407	28
ENSSSCG00000002408	31
ENSSSCG00000002409	148
ENSSSCG00000019516	0
ENSSSCG00000002410	39
ENSSSCG00000002411	204
ENSSSCG00000019738	0
ENSSSCG00000002412	12
ENSSSCG00000019880	0
ENSSSCG00000002413	0
ENSSSCG00000002414	2538
ENSSSCG00000020073	0
ENSSSCG00000020560	0
ENSSSCG00000020397	0
ENSSSCG00000002415	331
ENSSSCG00000020092	0
ENSSSCG00000002416	34
ENSSSCG00000019910	0
ENSSSCG00000002417	0
ENSSSCG00000002418	689
ENSSSCG00000002419	0
ENSSSCG00000018967	0
ENSSSCG00000002420	89
ENSSSCG00000002421	0
ENSSSCG00000002422	93
ENSSSCG00000002423	0
ENSSSCG00000002424	119
ENSSSCG00000002425	1514
ENSSSCG00000002426	1214
ENSSSCG00000002427	5
ENSSSCG00000002428	162
ENSSSCG00000020111	0
ENSSSCG00000020635	0
ENSSSCG00000002429	494
ENSSSCG00000002430	8
ENSSSCG00000002431	41
ENSSSCG00000002432	5
ENSSSCG00000002433	1307
ENSSSCG00000002434	171
ENSSSCG00000002435	4138
ENSSSCG00000002436	151
ENSSSCG00000018191	0
ENSSSCG00000002437	28
ENSSSCG00000002438	0
ENSSSCG00000002439	93
ENSSSCG00000018487	0
ENSSSCG00000002440	19
ENSSSCG00000002441	1031
ENSSSCG00000020044	0
ENSSSCG00000002442	0
ENSSSCG00000020147	0
ENSSSCG00000002443	3
ENSSSCG00000002444	1680
ENSSSCG00000002445	1706
ENSSSCG00000002446	788
ENSSSCG00000002447	294
ENSSSCG00000002448	436
ENSSSCG00000002449	202
ENSSSCG00000002450	0
ENSSSCG00000002451	45
ENSSSCG00000002452	1334
ENSSSCG00000002453	1125
ENSSSCG00000002454	41
ENSSSCG00000002455	822
ENSSSCG00000002456	0
ENSSSCG00000002457	116
ENSSSCG00000002458	287
ENSSSCG00000002459	144
ENSSSCG00000002460	303
ENSSSCG00000002461	985
ENSSSCG00000002462	1
ENSSSCG00000002463	3
ENSSSCG00000002464	0
ENSSSCG00000002465	0
ENSSSCG00000002466	0
ENSSSCG00000002467	53
ENSSSCG00000002468	0
ENSSSCG00000002469	24
ENSSSCG00000002470	867
ENSSSCG00000002471	227
ENSSSCG00000002472	113
ENSSSCG00000002473	1
ENSSSCG00000002474	3
ENSSSCG00000002475	0
ENSSSCG00000002476	0
ENSSSCG00000018331	0
ENSSSCG00000002477	0
ENSSSCG00000002478	0
ENSSSCG00000002479	0
ENSSSCG00000002480	0
ENSSSCG00000002481	0
ENSSSCG00000002482	0
ENSSSCG00000002483	0
ENSSSCG00000002484	0
ENSSSCG00000002485	0
ENSSSCG00000002486	0
ENSSSCG00000002487	0
ENSSSCG00000002488	0
ENSSSCG00000002489	1
ENSSSCG00000002490	3
ENSSSCG00000019136	0
ENSSSCG00000002491	0
ENSSSCG00000002492	1
ENSSSCG00000018525	0
ENSSSCG00000002493	45
ENSSSCG00000002494	59
ENSSSCG00000002495	446
ENSSSCG00000020462	0
ENSSSCG00000002496	186
ENSSSCG00000002497	0
ENSSSCG00000002498	0
ENSSSCG00000002499	80
ENSSSCG00000002500	201
ENSSSCG00000002501	520
ENSSSCG00000002502	666
ENSSSCG00000002503	187
ENSSSCG00000002504	6
ENSSSCG00000002505	2058
ENSSSCG00000002506	100
ENSSSCG00000018289	0
ENSSSCG00000018527	0
ENSSSCG00000020603	0
ENSSSCG00000002507	2
ENSSSCG00000002508	717
ENSSSCG00000002509	465
ENSSSCG00000002510	0
ENSSSCG00000002511	70
ENSSSCG00000002512	1
ENSSSCG00000002513	89
ENSSSCG00000019218	0
ENSSSCG00000002514	30
ENSSSCG00000019794	0
ENSSSCG00000002515	23
ENSSSCG00000002516	1472
ENSSSCG00000002517	40
ENSSSCG00000002518	2472
ENSSSCG00000002519	28
ENSSSCG00000018981	0
ENSSSCG00000002520	45
ENSSSCG00000002521	104
ENSSSCG00000002522	1342
ENSSSCG00000002523	1925
ENSSSCG00000002524	0
ENSSSCG00000002525	372
ENSSSCG00000002526	632
ENSSSCG00000002527	33
ENSSSCG00000002528	188
ENSSSCG00000002529	1257
ENSSSCG00000002530	272
ENSSSCG00000002531	8
ENSSSCG00000002532	67
ENSSSCG00000002533	217
ENSSSCG00000002534	135
ENSSSCG00000002535	8540
ENSSSCG00000002536	3
ENSSSCG00000002537	1789
ENSSSCG00000002538	5588
ENSSSCG00000002539	333
ENSSSCG00000002540	874
ENSSSCG00000002541	88
ENSSSCG00000002542	0
ENSSSCG00000002543	0
ENSSSCG00000002544	155
ENSSSCG00000002545	279
ENSSSCG00000002546	13
ENSSSCG00000002547	1216
ENSSSCG00000002548	0
ENSSSCG00000002549	71
ENSSSCG00000002550	283
ENSSSCG00000002551	57
ENSSSCG00000002552	0
ENSSSCG00000002553	0
ENSSSCG00000002554	0
ENSSSCG00000002555	78
ENSSSCG00000002556	11
ENSSSCG00000002557	18
ENSSSCG00000002558	554
ENSSSCG00000002559	148
ENSSSCG00000002560	0
ENSSSCG00000002561	0
ENSSSCG00000002562	0
ENSSSCG00000002563	0
ENSSSCG00000002564	0
ENSSSCG00000002565	0
ENSSSCG00000002566	0
ENSSSCG00000002567	0
ENSSSCG00000002568	0
ENSSSCG00000002569	0
ENSSSCG00000002570	0
ENSSSCG00000002571	0
ENSSSCG00000002572	0
ENSSSCG00000019450	0
ENSSSCG00000018419	0
ENSSSCG00000018890	0
ENSSSCG00000020633	0
ENSSSCG00000018124	0
ENSSSCG00000020616	0
ENSSSCG00000020340	0
ENSSSCG00000018957	0
ENSSSCG00000018261	0
ENSSSCG00000019698	0
ENSSSCG00000019314	0
ENSSSCG00000002573	0
ENSSSCG00000018398	0
ENSSSCG00000019466	0
ENSSSCG00000019731	0
ENSSSCG00000018998	0
ENSSSCG00000019848	0
ENSSSCG00000018168	0
ENSSSCG00000018389	0
ENSSSCG00000019064	0
ENSSSCG00000018918	0
ENSSSCG00000018325	0
ENSSSCG00000018884	0
ENSSSCG00000018436	0
ENSSSCG00000018179	0
ENSSSCG00000002574	3
ENSSSCG00000020177	3
ENSSSCG00000002575	0
ENSSSCG00000002576	0
ENSSSCG00000002577	0
ENSSSCG00000002578	0
ENSSSCG00000002579	0
ENSSSCG00000002580	0
ENSSSCG00000002581	0
ENSSSCG00000002582	0
ENSSSCG00000002583	0
ENSSSCG00000002584	0
ENSSSCG00000002585	0
ENSSSCG00000002586	0
ENSSSCG00000002587	0
ENSSSCG00000002588	0
ENSSSCG00000002589	0
ENSSSCG00000002590	0
ENSSSCG00000002591	0
ENSSSCG00000002592	0
ENSSSCG00000002593	0
ENSSSCG00000002594	0
ENSSSCG00000002595	0
ENSSSCG00000002596	0
ENSSSCG00000002597	0
ENSSSCG00000002598	0
ENSSSCG00000002599	0
ENSSSCG00000002600	0
ENSSSCG00000002601	0
ENSSSCG00000002602	0
ENSSSCG00000002603	0
ENSSSCG00000002604	0
ENSSSCG00000002605	0
ENSSSCG00000002606	0
ENSSSCG00000002607	0
ENSSSCG00000002608	0
ENSSSCG00000002609	0
ENSSSCG00000002610	0
ENSSSCG00000002611	0
ENSSSCG00000002612	0
ENSSSCG00000002613	0
ENSSSCG00000002614	0
ENSSSCG00000002615	0
ENSSSCG00000002616	0
ENSSSCG00000002617	0
ENSSSCG00000002618	0
ENSSSCG00000002619	6
ENSSSCG00000002620	107
ENSSSCG00000002621	594
ENSSSCG00000002622	134
ENSSSCG00000002623	0
ENSSSCG00000002624	0
ENSSSCG00000002625	0
ENSSSCG00000002626	0
ENSSSCG00000002627	284
ENSSSCG00000019556	49
ENSSSCG00000002628	203
ENSSSCG00000002629	421
ENSSSCG00000002630	0
ENSSSCG00000020311	0
ENSSSCG00000020489	0
ENSSSCG00000002631	38
ENSSSCG00000002632	0
ENSSSCG00000019544	0
ENSSSCG00000008672	82
ENSSSCG00000008673	28
ENSSSCG00000008674	100
ENSSSCG00000008675	921
ENSSSCG00000008676	906
ENSSSCG00000008677	141
ENSSSCG00000008678	335
ENSSSCG00000008679	9
ENSSSCG00000008680	69
ENSSSCG00000008681	332
ENSSSCG00000008682	300
ENSSSCG00000020173	0
ENSSSCG00000008683	0
ENSSSCG00000008684	8
ENSSSCG00000008685	300
ENSSSCG00000008686	14
ENSSSCG00000008687	174
ENSSSCG00000008688	0
ENSSSCG00000008689	1
ENSSSCG00000008690	480
ENSSSCG00000008691	65
ENSSSCG00000008692	1067
ENSSSCG00000008693	507
ENSSSCG00000008694	94
ENSSSCG00000008695	295
ENSSSCG00000008696	0
ENSSSCG00000008697	1004
ENSSSCG00000008698	232
ENSSSCG00000008699	0
ENSSSCG00000008700	0
ENSSSCG00000008701	1287
ENSSSCG00000008702	3
ENSSSCG00000008703	0
ENSSSCG00000019729	0
ENSSSCG00000008704	186
ENSSSCG00000008705	11
ENSSSCG00000008706	190
ENSSSCG00000008707	10
ENSSSCG00000008708	20
ENSSSCG00000008709	0
ENSSSCG00000008710	0
ENSSSCG00000008711	472
ENSSSCG00000008712	13
ENSSSCG00000008713	912
ENSSSCG00000008714	0
ENSSSCG00000008715	0
ENSSSCG00000008716	0
ENSSSCG00000008717	681
ENSSSCG00000008718	0
ENSSSCG00000008719	0
ENSSSCG00000008720	0
ENSSSCG00000008721	0
ENSSSCG00000019061	0
ENSSSCG00000008722	41
ENSSSCG00000008723	226
ENSSSCG00000008724	92
ENSSSCG00000020096	0
ENSSSCG00000008725	0
ENSSSCG00000008726	0
ENSSSCG00000008727	62
ENSSSCG00000008728	74
ENSSSCG00000008729	176
ENSSSCG00000008730	0
ENSSSCG00000008731	0
ENSSSCG00000008732	387
ENSSSCG00000008733	93
ENSSSCG00000008734	458
ENSSSCG00000019000	0
ENSSSCG00000019781	0
ENSSSCG00000008735	273
ENSSSCG00000008736	167
ENSSSCG00000019660	0
ENSSSCG00000008737	2
ENSSSCG00000008738	358
ENSSSCG00000008739	19
ENSSSCG00000008740	787
ENSSSCG00000008741	0
ENSSSCG00000008742	11
ENSSSCG00000008743	32
ENSSSCG00000008744	230
ENSSSCG00000008745	12
ENSSSCG00000019273	0
ENSSSCG00000008746	0
ENSSSCG00000008747	182
ENSSSCG00000008748	66
ENSSSCG00000008749	408
ENSSSCG00000019177	0
ENSSSCG00000018706	1
ENSSSCG00000008750	61
ENSSSCG00000008753	861
ENSSSCG00000008754	0
ENSSSCG00000008755	0
ENSSSCG00000008756	1428
ENSSSCG00000008757	190
ENSSSCG00000008758	1
ENSSSCG00000008759	7
ENSSSCG00000018363	0
ENSSSCG00000008760	172
ENSSSCG00000008761	42
ENSSSCG00000018808	0
ENSSSCG00000019470	0
ENSSSCG00000008762	97
ENSSSCG00000018604	0
ENSSSCG00000008763	60
ENSSSCG00000008764	0
ENSSSCG00000008765	1087
ENSSSCG00000008766	183
ENSSSCG00000008767	5391
ENSSSCG00000019200	0
ENSSSCG00000008768	84
ENSSSCG00000008769	0
ENSSSCG00000008770	0
ENSSSCG00000018916	0
ENSSSCG00000008771	0
ENSSSCG00000008772	92
ENSSSCG00000008773	413
ENSSSCG00000008774	528
ENSSSCG00000008775	757
ENSSSCG00000008776	8
ENSSSCG00000008777	6
ENSSSCG00000008778	0
ENSSSCG00000008779	0
