Geneid	SRR14612100_myofibroblast_female
ENSSSCG00000004865	124
ENSSSCG00000004866	125
ENSSSCG00000004867	0
ENSSSCG00000004868	113
ENSSSCG00000004869	3
ENSSSCG00000004870	825
ENSSSCG00000004871	0
ENSSSCG00000004872	25
ENSSSCG00000004873	2
ENSSSCG00000004874	1
ENSSSCG00000004875	817
ENSSSCG00000004876	0
ENSSSCG00000004877	0
ENSSSCG00000004878	322
ENSSSCG00000004879	13
ENSSSCG00000004880	0
ENSSSCG00000004881	0
ENSSSCG00000004882	0
ENSSSCG00000004883	0
ENSSSCG00000004884	276
ENSSSCG00000019485	0
ENSSSCG00000019193	0
ENSSSCG00000004885	0
ENSSSCG00000004886	1
ENSSSCG00000004887	0
ENSSSCG00000004888	408
ENSSSCG00000004889	2
ENSSSCG00000004890	48
ENSSSCG00000004891	1
ENSSSCG00000004892	505
ENSSSCG00000004893	556
ENSSSCG00000004894	0
ENSSSCG00000004895	16
ENSSSCG00000020464	0
ENSSSCG00000004896	112
ENSSSCG00000004897	320
ENSSSCG00000004898	0
ENSSSCG00000004899	809
ENSSSCG00000004900	41
ENSSSCG00000004901	77
ENSSSCG00000004902	26
ENSSSCG00000004903	2
ENSSSCG00000018100	0
ENSSSCG00000004904	0
ENSSSCG00000004905	8
ENSSSCG00000004906	11
ENSSSCG00000004907	40
ENSSSCG00000004908	1598
ENSSSCG00000004909	0
ENSSSCG00000004910	0
ENSSSCG00000004911	4
ENSSSCG00000004912	308
ENSSSCG00000004913	0
ENSSSCG00000004914	0
ENSSSCG00000004915	470
ENSSSCG00000004916	193
ENSSSCG00000004917	266
ENSSSCG00000004918	10
ENSSSCG00000019572	0
ENSSSCG00000004919	80
ENSSSCG00000018687	0
ENSSSCG00000004920	76
ENSSSCG00000018933	0
ENSSSCG00000004921	480
ENSSSCG00000004922	0
ENSSSCG00000004923	23
ENSSSCG00000004924	39
ENSSSCG00000004925	0
ENSSSCG00000004926	105
ENSSSCG00000004927	524
ENSSSCG00000004928	0
ENSSSCG00000004929	20
ENSSSCG00000004930	13
ENSSSCG00000004931	34
ENSSSCG00000004932	1
ENSSSCG00000018672	1
ENSSSCG00000019094	0
ENSSSCG00000004933	0
ENSSSCG00000004934	746
ENSSSCG00000004935	281
ENSSSCG00000019584	0
ENSSSCG00000004936	154
ENSSSCG00000004937	1
ENSSSCG00000004938	576
ENSSSCG00000004939	1
ENSSSCG00000004940	458
ENSSSCG00000018330	0
ENSSSCG00000004941	316
ENSSSCG00000004942	90
ENSSSCG00000020093	0
ENSSSCG00000004943	1015
ENSSSCG00000020140	1
ENSSSCG00000004944	26
ENSSSCG00000004945	24550
ENSSSCG00000018926	1
ENSSSCG00000019587	2
ENSSSCG00000019093	3
ENSSSCG00000019809	1
ENSSSCG00000019949	0
ENSSSCG00000004946	107
ENSSSCG00000004947	1
ENSSSCG00000004948	236
ENSSSCG00000019090	0
ENSSSCG00000004949	535
ENSSSCG00000004950	0
ENSSSCG00000004951	186
ENSSSCG00000004952	200
ENSSSCG00000004953	0
ENSSSCG00000004954	39
ENSSSCG00000004955	110
ENSSSCG00000004956	0
ENSSSCG00000019841	0
ENSSSCG00000004957	159
ENSSSCG00000004958	386
ENSSSCG00000004959	1
ENSSSCG00000004960	726
ENSSSCG00000004961	1301
ENSSSCG00000004962	73
ENSSSCG00000004963	229
ENSSSCG00000004964	19
ENSSSCG00000004965	241
ENSSSCG00000019567	0
ENSSSCG00000004966	0
ENSSSCG00000004967	481
ENSSSCG00000004968	0
ENSSSCG00000004969	395
ENSSSCG00000004970	2458
ENSSSCG00000004971	146
ENSSSCG00000004972	208
ENSSSCG00000004973	671
ENSSSCG00000019659	1
ENSSSCG00000004974	658
ENSSSCG00000004975	0
ENSSSCG00000004976	26
ENSSSCG00000018921	0
ENSSSCG00000004977	0
ENSSSCG00000004978	0
ENSSSCG00000004979	1306
ENSSSCG00000004980	64
ENSSSCG00000004981	0
ENSSSCG00000004982	370
ENSSSCG00000004983	144
ENSSSCG00000004984	50
ENSSSCG00000004985	158
ENSSSCG00000004986	261
ENSSSCG00000004987	414
ENSSSCG00000004988	170
ENSSSCG00000004989	73
ENSSSCG00000020316	0
ENSSSCG00000020557	0
ENSSSCG00000019710	0
ENSSSCG00000019006	0
ENSSSCG00000019982	0
ENSSSCG00000004990	4
ENSSSCG00000018115	0
ENSSSCG00000004991	0
ENSSSCG00000004992	0
ENSSSCG00000004993	47
ENSSSCG00000004994	6
ENSSSCG00000004995	63
ENSSSCG00000004996	293
ENSSSCG00000018638	0
ENSSSCG00000004997	358
ENSSSCG00000019885	1
ENSSSCG00000004998	1293
ENSSSCG00000004999	144
ENSSSCG00000005000	61
ENSSSCG00000018377	0
ENSSSCG00000005001	795
ENSSSCG00000005002	20
ENSSSCG00000019737	0
ENSSSCG00000019717	0
ENSSSCG00000005003	362
ENSSSCG00000005004	36
ENSSSCG00000005005	1073
ENSSSCG00000005006	924
ENSSSCG00000005007	17
ENSSSCG00000005008	18
ENSSSCG00000005009	570
ENSSSCG00000005010	118
ENSSSCG00000005011	364
ENSSSCG00000005012	1462
ENSSSCG00000020086	0
ENSSSCG00000005013	0
ENSSSCG00000005014	6
ENSSSCG00000005015	598
ENSSSCG00000005016	77
ENSSSCG00000005017	98
ENSSSCG00000005018	29
ENSSSCG00000005019	44
ENSSSCG00000005020	98
ENSSSCG00000005021	370
ENSSSCG00000005022	2658
ENSSSCG00000005023	53
ENSSSCG00000005024	3338
ENSSSCG00000005025	2
ENSSSCG00000005026	470
ENSSSCG00000005027	492
ENSSSCG00000005028	1376
ENSSSCG00000005029	1365
ENSSSCG00000005030	13347
ENSSSCG00000005031	0
ENSSSCG00000005032	42
ENSSSCG00000005033	45
ENSSSCG00000005034	0
ENSSSCG00000005035	0
ENSSSCG00000005036	0
ENSSSCG00000005037	1133
ENSSSCG00000005038	839
ENSSSCG00000005039	286
ENSSSCG00000005040	378
ENSSSCG00000005041	14541
ENSSSCG00000005042	2251
ENSSSCG00000005043	579
ENSSSCG00000005044	0
ENSSSCG00000005045	1366
ENSSSCG00000005046	519
ENSSSCG00000019745	0
ENSSSCG00000005047	42
ENSSSCG00000005048	81
ENSSSCG00000005049	68
ENSSSCG00000005050	1434
ENSSSCG00000005051	14
ENSSSCG00000005052	128
ENSSSCG00000005053	262
ENSSSCG00000005054	647
ENSSSCG00000005055	4976
ENSSSCG00000005056	197
ENSSSCG00000005057	73
ENSSSCG00000005058	137
ENSSSCG00000005059	0
ENSSSCG00000019668	0
ENSSSCG00000005060	2638
ENSSSCG00000005061	384
ENSSSCG00000005062	198
ENSSSCG00000005063	0
ENSSSCG00000005064	147
ENSSSCG00000005065	235
ENSSSCG00000005066	937
ENSSSCG00000005067	0
ENSSSCG00000005068	0
ENSSSCG00000005069	4494
ENSSSCG00000005070	4524
ENSSSCG00000005071	338
ENSSSCG00000005072	589
ENSSSCG00000005073	370
ENSSSCG00000019792	0
ENSSSCG00000005074	98
ENSSSCG00000005075	11
ENSSSCG00000005076	116
ENSSSCG00000005077	0
ENSSSCG00000005078	412
ENSSSCG00000005079	0
ENSSSCG00000005080	0
ENSSSCG00000005081	3
ENSSSCG00000005082	255
ENSSSCG00000005083	199
ENSSSCG00000005084	1097
ENSSSCG00000005085	0
ENSSSCG00000005086	0
ENSSSCG00000005087	51
ENSSSCG00000005088	0
ENSSSCG00000005089	58
ENSSSCG00000005090	322
ENSSSCG00000005091	114
ENSSSCG00000005092	55
ENSSSCG00000005093	108
ENSSSCG00000020294	0
ENSSSCG00000005094	146
ENSSSCG00000005095	24
ENSSSCG00000005096	12759
ENSSSCG00000018427	2
ENSSSCG00000005097	112
ENSSSCG00000005098	11
ENSSSCG00000005099	1
ENSSSCG00000005100	0
ENSSSCG00000005101	1
ENSSSCG00000005102	211
ENSSSCG00000019811	0
ENSSSCG00000018879	0
ENSSSCG00000019197	0
ENSSSCG00000005103	137
ENSSSCG00000005104	162
ENSSSCG00000005105	93
ENSSSCG00000020069	0
ENSSSCG00000005106	3
ENSSSCG00000005107	1
ENSSSCG00000005108	0
ENSSSCG00000005109	0
ENSSSCG00000005110	2227
ENSSSCG00000018411	0
ENSSSCG00000005111	107
ENSSSCG00000005112	64
ENSSSCG00000005113	152
ENSSSCG00000019454	0
ENSSSCG00000005114	297
ENSSSCG00000018932	0
ENSSSCG00000005115	155
ENSSSCG00000005116	0
ENSSSCG00000005117	0
ENSSSCG00000005118	0
ENSSSCG00000005119	0
ENSSSCG00000005120	0
ENSSSCG00000005121	0
ENSSSCG00000005122	23
ENSSSCG00000005123	1
ENSSSCG00000005124	67
ENSSSCG00000005125	2
ENSSSCG00000005126	666
ENSSSCG00000005127	72
ENSSSCG00000018190	0
ENSSSCG00000005128	4
ENSSSCG00000005129	0
ENSSSCG00000018298	0
ENSSSCG00000019460	0
ENSSSCG00000005130	0
ENSSSCG00000005131	0
ENSSSCG00000005132	55
ENSSSCG00000005133	1
ENSSSCG00000005134	12
ENSSSCG00000005135	555
ENSSSCG00000018175	0
ENSSSCG00000005136	0
ENSSSCG00000005137	0
ENSSSCG00000005138	0
ENSSSCG00000005139	1
ENSSSCG00000005140	1
ENSSSCG00000005141	3
ENSSSCG00000005142	1
ENSSSCG00000005143	14
ENSSSCG00000005144	0
ENSSSCG00000005145	6
ENSSSCG00000005146	1
ENSSSCG00000005147	1
ENSSSCG00000018382	0
ENSSSCG00000005148	0
ENSSSCG00000005149	2
ENSSSCG00000005150	647
ENSSSCG00000005151	0
ENSSSCG00000018740	0
ENSSSCG00000005152	2
ENSSSCG00000005153	0
ENSSSCG00000005154	0
ENSSSCG00000005155	0
ENSSSCG00000005156	1
ENSSSCG00000005157	5
ENSSSCG00000005158	1
ENSSSCG00000005159	0
ENSSSCG00000005160	0
ENSSSCG00000005161	0
ENSSSCG00000005162	0
ENSSSCG00000019900	0
ENSSSCG00000005163	0
ENSSSCG00000005164	150
ENSSSCG00000005165	163
ENSSSCG00000019463	0
ENSSSCG00000019549	1
ENSSSCG00000005166	150
ENSSSCG00000005167	0
ENSSSCG00000005168	4
ENSSSCG00000005169	11596
ENSSSCG00000005170	1058
ENSSSCG00000005171	602
ENSSSCG00000005172	4490
ENSSSCG00000005173	334
ENSSSCG00000020562	0
ENSSSCG00000005174	949
ENSSSCG00000005175	9
ENSSSCG00000005176	0
ENSSSCG00000005177	121
ENSSSCG00000005178	165
ENSSSCG00000005179	0
ENSSSCG00000005180	434
ENSSSCG00000005181	0
ENSSSCG00000005182	7
ENSSSCG00000005183	338
ENSSSCG00000005184	63
ENSSSCG00000005185	0
ENSSSCG00000005186	111
ENSSSCG00000005187	18
ENSSSCG00000005188	39
ENSSSCG00000005189	0
ENSSSCG00000005190	779
ENSSSCG00000005191	1307
ENSSSCG00000005192	31
ENSSSCG00000005193	7
ENSSSCG00000019552	0
ENSSSCG00000018223	0
ENSSSCG00000018422	0
ENSSSCG00000020071	0
ENSSSCG00000018853	0
ENSSSCG00000005194	186
ENSSSCG00000005195	73
ENSSSCG00000018871	0
ENSSSCG00000019298	0
ENSSSCG00000019502	0
ENSSSCG00000005196	10
ENSSSCG00000019955	0
ENSSSCG00000005197	69
ENSSSCG00000018818	0
ENSSSCG00000005198	69
ENSSSCG00000005199	6
ENSSSCG00000005200	4
ENSSSCG00000005201	198
ENSSSCG00000005202	3
ENSSSCG00000005203	554
ENSSSCG00000005204	879
ENSSSCG00000005205	1367
ENSSSCG00000005206	0
ENSSSCG00000005207	275
ENSSSCG00000005208	444
ENSSSCG00000005209	0
ENSSSCG00000018137	0
ENSSSCG00000019937	0
ENSSSCG00000005210	0
ENSSSCG00000005211	6
ENSSSCG00000005212	106
ENSSSCG00000005213	0
ENSSSCG00000005214	1
ENSSSCG00000005215	671
ENSSSCG00000005216	4
ENSSSCG00000019119	0
ENSSSCG00000018654	0
ENSSSCG00000005217	237
ENSSSCG00000019459	0
ENSSSCG00000005218	127
ENSSSCG00000005219	134
ENSSSCG00000005220	38
ENSSSCG00000005221	5
ENSSSCG00000005222	261
ENSSSCG00000005223	343
ENSSSCG00000005224	374
ENSSSCG00000005225	9
ENSSSCG00000005226	0
ENSSSCG00000005227	630
ENSSSCG00000005228	0
ENSSSCG00000005229	7902
ENSSSCG00000005230	453
ENSSSCG00000005231	2213
ENSSSCG00000005232	1841
ENSSSCG00000020424	0
ENSSSCG00000020639	0
ENSSSCG00000005233	0
ENSSSCG00000005234	1565
ENSSSCG00000005235	1610
ENSSSCG00000005236	0
ENSSSCG00000005237	0
ENSSSCG00000005238	2
ENSSSCG00000005239	3
ENSSSCG00000005240	17
ENSSSCG00000005241	101
ENSSSCG00000005242	0
ENSSSCG00000005243	16
ENSSSCG00000005244	0
ENSSSCG00000005245	142
ENSSSCG00000019243	0
ENSSSCG00000005246	84
ENSSSCG00000005247	3251
ENSSSCG00000005248	0
ENSSSCG00000005249	178
ENSSSCG00000005250	62
ENSSSCG00000018924	0
ENSSSCG00000005251	1
ENSSSCG00000005252	195
ENSSSCG00000005253	36
ENSSSCG00000005254	94
ENSSSCG00000018340	0
ENSSSCG00000005255	209
ENSSSCG00000005256	103
ENSSSCG00000005257	1
ENSSSCG00000019666	0
ENSSSCG00000005258	0
ENSSSCG00000005259	0
ENSSSCG00000005260	353
ENSSSCG00000005261	47
ENSSSCG00000005262	46
ENSSSCG00000005263	0
ENSSSCG00000005264	1212
ENSSSCG00000005265	0
ENSSSCG00000005266	0
ENSSSCG00000019540	0
ENSSSCG00000005267	1704
ENSSSCG00000019430	0
ENSSSCG00000005268	1
ENSSSCG00000005269	39
ENSSSCG00000005270	115
ENSSSCG00000005271	362
ENSSSCG00000005272	63
ENSSSCG00000005273	1172
ENSSSCG00000005274	3019
ENSSSCG00000005275	0
ENSSSCG00000005276	1391
ENSSSCG00000005277	411
ENSSSCG00000005278	9353
ENSSSCG00000018743	1
ENSSSCG00000005279	0
ENSSSCG00000005280	1174
ENSSSCG00000005281	0
ENSSSCG00000005282	1146
ENSSSCG00000005283	162
ENSSSCG00000005284	203
ENSSSCG00000018266	0
ENSSSCG00000005285	1587
ENSSSCG00000019164	0
ENSSSCG00000005286	58
ENSSSCG00000005287	6450
ENSSSCG00000005288	246
ENSSSCG00000019939	0
ENSSSCG00000005289	0
ENSSSCG00000005290	0
ENSSSCG00000005291	663
ENSSSCG00000005292	1
ENSSSCG00000005293	0
ENSSSCG00000005294	0
ENSSSCG00000005295	0
ENSSSCG00000005296	0
ENSSSCG00000019139	0
ENSSSCG00000005297	182
ENSSSCG00000005298	0
ENSSSCG00000005299	0
ENSSSCG00000005300	3874
ENSSSCG00000005301	667
ENSSSCG00000005302	372
ENSSSCG00000005303	305
ENSSSCG00000005304	128
ENSSSCG00000005305	126
ENSSSCG00000005306	0
ENSSSCG00000018857	0
ENSSSCG00000005307	0
ENSSSCG00000005308	7578
ENSSSCG00000005309	24
ENSSSCG00000005310	464
ENSSSCG00000005311	19
ENSSSCG00000005312	0
ENSSSCG00000018700	1
ENSSSCG00000005313	117
ENSSSCG00000005314	21
ENSSSCG00000005315	18
ENSSSCG00000005316	24390
ENSSSCG00000005317	34491
ENSSSCG00000005318	946
ENSSSCG00000005319	485
ENSSSCG00000005320	114
ENSSSCG00000005321	138
ENSSSCG00000005322	856
ENSSSCG00000005323	189
ENSSSCG00000005324	5
ENSSSCG00000005325	38
ENSSSCG00000005326	0
ENSSSCG00000005327	0
ENSSSCG00000005328	0
ENSSSCG00000020235	0
ENSSSCG00000005329	0
ENSSSCG00000005330	0
ENSSSCG00000020567	0
ENSSSCG00000005331	0
ENSSSCG00000005332	0
ENSSSCG00000005333	0
ENSSSCG00000005334	0
ENSSSCG00000005335	0
ENSSSCG00000005336	0
ENSSSCG00000005337	0
ENSSSCG00000020272	0
ENSSSCG00000020181	0
ENSSSCG00000005338	434
ENSSSCG00000005339	718
ENSSSCG00000005340	2
ENSSSCG00000005341	1109
ENSSSCG00000005342	476
ENSSSCG00000020587	0
ENSSSCG00000005343	1033
ENSSSCG00000005344	70
ENSSSCG00000005345	0
ENSSSCG00000019860	0
ENSSSCG00000005346	114
ENSSSCG00000005347	183
ENSSSCG00000005348	30
ENSSSCG00000005349	196
ENSSSCG00000020185	1
ENSSSCG00000005350	29
ENSSSCG00000005351	203
ENSSSCG00000005352	0
ENSSSCG00000005353	0
ENSSSCG00000005354	89
ENSSSCG00000005355	56
ENSSSCG00000005356	398
ENSSSCG00000005357	563
ENSSSCG00000005358	429
ENSSSCG00000005360	0
ENSSSCG00000005361	144
ENSSSCG00000005362	1
ENSSSCG00000005363	0
ENSSSCG00000005364	457
ENSSSCG00000005365	59
ENSSSCG00000005366	547
ENSSSCG00000005367	571
ENSSSCG00000005368	91
ENSSSCG00000005369	0
ENSSSCG00000005370	71
ENSSSCG00000005371	5
ENSSSCG00000005372	2021
ENSSSCG00000005373	260
ENSSSCG00000005374	6
ENSSSCG00000005375	6
ENSSSCG00000005376	43
ENSSSCG00000005377	142
ENSSSCG00000005378	370
ENSSSCG00000005379	16
ENSSSCG00000005380	8123
ENSSSCG00000005381	12911
ENSSSCG00000005382	1616
ENSSSCG00000005383	329
ENSSSCG00000005384	1380
ENSSSCG00000005385	332
ENSSSCG00000005386	47
ENSSSCG00000005387	943
ENSSSCG00000005388	555
ENSSSCG00000005389	345
ENSSSCG00000005390	193
ENSSSCG00000005391	26
ENSSSCG00000005392	0
ENSSSCG00000005393	0
ENSSSCG00000019160	0
ENSSSCG00000005394	0
ENSSSCG00000005395	0
ENSSSCG00000005396	51
ENSSSCG00000005397	71
ENSSSCG00000005398	0
ENSSSCG00000020231	0
ENSSSCG00000005399	487
ENSSSCG00000005400	0
ENSSSCG00000005401	0
ENSSSCG00000005402	0
ENSSSCG00000005403	285
ENSSSCG00000005404	438
ENSSSCG00000005405	0
ENSSSCG00000005406	0
ENSSSCG00000005407	0
ENSSSCG00000005408	0
ENSSSCG00000005409	0
ENSSSCG00000005410	0
ENSSSCG00000005411	0
ENSSSCG00000005412	0
ENSSSCG00000005413	0
ENSSSCG00000005414	0
ENSSSCG00000005415	0
ENSSSCG00000005416	0
ENSSSCG00000005417	0
ENSSSCG00000005418	0
ENSSSCG00000005419	0
ENSSSCG00000005420	0
ENSSSCG00000005421	277
ENSSSCG00000005422	107
ENSSSCG00000005423	61
ENSSSCG00000005424	111
ENSSSCG00000005425	773
ENSSSCG00000005426	16
ENSSSCG00000005427	124
ENSSSCG00000005428	698
ENSSSCG00000005429	100
ENSSSCG00000020046	0
ENSSSCG00000005430	682
ENSSSCG00000005431	220
ENSSSCG00000019308	0
ENSSSCG00000005432	2179
ENSSSCG00000005433	0
ENSSSCG00000005434	0
ENSSSCG00000005435	164
ENSSSCG00000005436	1779
ENSSSCG00000005437	2203
ENSSSCG00000020531	0
ENSSSCG00000020196	0
ENSSSCG00000005438	0
ENSSSCG00000005439	0
ENSSSCG00000005440	121
ENSSSCG00000005441	265
ENSSSCG00000005442	45
ENSSSCG00000005443	373
ENSSSCG00000018471	0
ENSSSCG00000005444	39
ENSSSCG00000005445	0
ENSSSCG00000005446	0
ENSSSCG00000005447	117
ENSSSCG00000005448	0
ENSSSCG00000005449	78
ENSSSCG00000005450	84
ENSSSCG00000005451	3113
ENSSSCG00000005452	1
ENSSSCG00000005453	2523
ENSSSCG00000005454	2
ENSSSCG00000005455	5730
ENSSSCG00000019701	0
ENSSSCG00000005456	0
ENSSSCG00000005457	114
ENSSSCG00000005458	0
ENSSSCG00000005459	2162
ENSSSCG00000005460	297
ENSSSCG00000005461	38
ENSSSCG00000005462	1130
ENSSSCG00000005463	0
ENSSSCG00000005464	463
ENSSSCG00000005465	183
ENSSSCG00000005466	1208
ENSSSCG00000005467	473
ENSSSCG00000005468	0
ENSSSCG00000005469	20
ENSSSCG00000018709	0
ENSSSCG00000019513	0
ENSSSCG00000005470	208
ENSSSCG00000005471	157
ENSSSCG00000005472	3
ENSSSCG00000005473	9
ENSSSCG00000005474	1
ENSSSCG00000005475	20
ENSSSCG00000005476	93
ENSSSCG00000005477	563
ENSSSCG00000005478	164
ENSSSCG00000005479	0
ENSSSCG00000005480	7
ENSSSCG00000005481	2851
ENSSSCG00000005482	101
ENSSSCG00000005483	36
ENSSSCG00000019605	0
ENSSSCG00000005484	96
ENSSSCG00000005485	0
ENSSSCG00000005486	11
ENSSSCG00000005487	66
ENSSSCG00000018765	0
ENSSSCG00000005488	8
ENSSSCG00000005489	174
ENSSSCG00000005490	0
ENSSSCG00000005491	677
ENSSSCG00000005492	88
ENSSSCG00000005493	689
ENSSSCG00000005494	17460
ENSSSCG00000005495	0
ENSSSCG00000005496	2009
ENSSSCG00000005497	1954
ENSSSCG00000018892	0
ENSSSCG00000005498	229
ENSSSCG00000005499	18
ENSSSCG00000005500	28
ENSSSCG00000005501	295
ENSSSCG00000005502	12
ENSSSCG00000005503	138
ENSSSCG00000018690	0
ENSSSCG00000005504	0
ENSSSCG00000005505	64
ENSSSCG00000005506	270
ENSSSCG00000005507	708
ENSSSCG00000005508	482
ENSSSCG00000005509	22
ENSSSCG00000005510	107
ENSSSCG00000005511	26
ENSSSCG00000005512	13
ENSSSCG00000005513	201
ENSSSCG00000005514	1507
ENSSSCG00000005515	5607
ENSSSCG00000005516	1744
ENSSSCG00000005517	0
ENSSSCG00000019630	0
ENSSSCG00000005518	2787
ENSSSCG00000005519	66
ENSSSCG00000005520	4
ENSSSCG00000005521	0
ENSSSCG00000005522	364
ENSSSCG00000005523	3
ENSSSCG00000005524	290
ENSSSCG00000005525	0
ENSSSCG00000005526	0
ENSSSCG00000005528	280
ENSSSCG00000005529	0
ENSSSCG00000005530	0
ENSSSCG00000005531	392
ENSSSCG00000005532	155
ENSSSCG00000005533	911
ENSSSCG00000005534	0
ENSSSCG00000005535	0
ENSSSCG00000005536	0
ENSSSCG00000005537	0
ENSSSCG00000005538	0
ENSSSCG00000005539	0
ENSSSCG00000005540	0
ENSSSCG00000005541	0
ENSSSCG00000005542	0
ENSSSCG00000005543	0
ENSSSCG00000005544	0
ENSSSCG00000005545	0
ENSSSCG00000005546	0
ENSSSCG00000005547	0
ENSSSCG00000005548	0
ENSSSCG00000005549	0
ENSSSCG00000005550	0
ENSSSCG00000005551	0
ENSSSCG00000005552	0
ENSSSCG00000005553	0
ENSSSCG00000005554	0
ENSSSCG00000005555	0
ENSSSCG00000005556	0
ENSSSCG00000005557	0
ENSSSCG00000005558	0
ENSSSCG00000005559	0
ENSSSCG00000005560	0
ENSSSCG00000005561	0
ENSSSCG00000005562	0
ENSSSCG00000005563	0
ENSSSCG00000005564	0
ENSSSCG00000005565	0
ENSSSCG00000005566	0
ENSSSCG00000005567	0
ENSSSCG00000005568	0
ENSSSCG00000005569	0
ENSSSCG00000005570	0
ENSSSCG00000005571	0
ENSSSCG00000005572	0
ENSSSCG00000005573	0
ENSSSCG00000005574	246
ENSSSCG00000005575	717
ENSSSCG00000018665	0
ENSSSCG00000005576	66
ENSSSCG00000005577	38
ENSSSCG00000005578	0
ENSSSCG00000005579	0
ENSSSCG00000005580	28
ENSSSCG00000005581	1
ENSSSCG00000005582	91
ENSSSCG00000005583	0
ENSSSCG00000005584	0
ENSSSCG00000005585	275
ENSSSCG00000005586	0
ENSSSCG00000005587	560
ENSSSCG00000005588	2
ENSSSCG00000005589	22
ENSSSCG00000005590	806
ENSSSCG00000005591	0
ENSSSCG00000005592	0
ENSSSCG00000018834	0
ENSSSCG00000019719	0
ENSSSCG00000005593	221
ENSSSCG00000018128	0
ENSSSCG00000005594	0
ENSSSCG00000005595	4617
ENSSSCG00000005596	383
ENSSSCG00000005597	452
ENSSSCG00000005598	16
ENSSSCG00000005599	34
ENSSSCG00000005600	395
ENSSSCG00000005601	13300
ENSSSCG00000019358	0
ENSSSCG00000005602	564
ENSSSCG00000005603	723
ENSSSCG00000005604	309
ENSSSCG00000005605	55
ENSSSCG00000018379	0
ENSSSCG00000005606	4
ENSSSCG00000005607	20
ENSSSCG00000005608	4058
ENSSSCG00000005609	1
ENSSSCG00000020000	0
ENSSSCG00000005610	64
ENSSSCG00000005611	94
ENSSSCG00000005612	2415
ENSSSCG00000018580	1
ENSSSCG00000005613	77
ENSSSCG00000005614	1717
ENSSSCG00000005615	42
ENSSSCG00000005616	1
ENSSSCG00000005617	296
ENSSSCG00000005618	9
ENSSSCG00000005619	9
ENSSSCG00000005620	15
ENSSSCG00000005621	627
ENSSSCG00000005622	11
ENSSSCG00000005623	139
ENSSSCG00000005624	175
ENSSSCG00000005625	1808
ENSSSCG00000005626	43
ENSSSCG00000005627	93
ENSSSCG00000005628	449
ENSSSCG00000005629	0
ENSSSCG00000005630	5
ENSSSCG00000005631	80
ENSSSCG00000005632	174
ENSSSCG00000005633	71
ENSSSCG00000005634	81
ENSSSCG00000005635	5
ENSSSCG00000005636	79
ENSSSCG00000005637	60
ENSSSCG00000005638	28
ENSSSCG00000005639	89
ENSSSCG00000005640	400
ENSSSCG00000005641	92
ENSSSCG00000019744	0
ENSSSCG00000005642	0
ENSSSCG00000005643	2192
ENSSSCG00000005644	184
ENSSSCG00000005645	66
ENSSSCG00000005646	157
ENSSSCG00000005647	34
ENSSSCG00000005648	155
ENSSSCG00000005649	174
ENSSSCG00000019822	0
ENSSSCG00000019510	0
ENSSSCG00000018944	0
ENSSSCG00000005650	645
ENSSSCG00000005651	300
ENSSSCG00000005652	244
ENSSSCG00000020494	0
ENSSSCG00000005653	3
ENSSSCG00000005654	6668
ENSSSCG00000005655	121
ENSSSCG00000005656	2429
ENSSSCG00000005657	87
ENSSSCG00000005658	75
ENSSSCG00000005659	169
ENSSSCG00000005660	137
ENSSSCG00000005661	14
ENSSSCG00000005662	69
ENSSSCG00000005663	8
ENSSSCG00000005664	1910
ENSSSCG00000005665	6
ENSSSCG00000020404	1
ENSSSCG00000005666	252
ENSSSCG00000005667	1250
ENSSSCG00000005668	486
ENSSSCG00000005669	183
ENSSSCG00000005670	20
ENSSSCG00000005671	1714
ENSSSCG00000005672	785
ENSSSCG00000005673	184
ENSSSCG00000005674	14
ENSSSCG00000019429	0
ENSSSCG00000005675	111
ENSSSCG00000005676	97
ENSSSCG00000005677	53
ENSSSCG00000005678	225
ENSSSCG00000005679	122
ENSSSCG00000005680	2269
ENSSSCG00000005681	44
ENSSSCG00000005682	32
ENSSSCG00000005683	179
ENSSSCG00000005684	207
ENSSSCG00000005685	132
ENSSSCG00000005686	100
ENSSSCG00000005687	204
ENSSSCG00000005688	225
ENSSSCG00000005689	494
ENSSSCG00000005690	94
ENSSSCG00000005691	76
ENSSSCG00000005692	90
ENSSSCG00000005693	108
ENSSSCG00000019133	0
ENSSSCG00000005694	12
ENSSSCG00000005695	0
ENSSSCG00000005696	153
ENSSSCG00000005697	165
ENSSSCG00000005698	76
ENSSSCG00000005699	0
ENSSSCG00000005700	0
ENSSSCG00000005701	16
ENSSSCG00000005702	115
ENSSSCG00000005703	1
ENSSSCG00000005704	79
ENSSSCG00000005705	0
ENSSSCG00000005706	3074
ENSSSCG00000005707	1
ENSSSCG00000005708	117
ENSSSCG00000005709	47
ENSSSCG00000005710	3
ENSSSCG00000005711	395
ENSSSCG00000005712	0
ENSSSCG00000005713	19
ENSSSCG00000005714	213
ENSSSCG00000005715	1017
ENSSSCG00000018161	1
ENSSSCG00000018334	2
ENSSSCG00000005716	320
ENSSSCG00000005717	295
ENSSSCG00000005718	0
ENSSSCG00000005719	263
ENSSSCG00000005720	172
ENSSSCG00000005721	3
ENSSSCG00000005722	91
ENSSSCG00000005723	47
ENSSSCG00000005724	995
ENSSSCG00000005725	132
ENSSSCG00000005726	8
ENSSSCG00000005727	0
ENSSSCG00000005728	63
ENSSSCG00000005729	57
ENSSSCG00000005730	0
ENSSSCG00000005731	214
